Author,Handle,Post,Date,Likes,Reposts,Comments,Post Link,Profile Link
NJOKI VIOLET,@NJOKIVIOLET1,"Buying token is a problem today??
Dear Customer, We acknowledge receipt of your request for a token,kindly be Patient as we process your token. Thank you",20-Jun,,,1,https://x.com/NJOKIVIOLET1,https://x.com/NJOKIVIOLET1
Nyakwar mbogo,@NyakwarMbogo,@KenyaPower_Care no token after payment help get immediately kindly metre 37152185593,20-Jun,,,1,https://x.com/NyakwarMbogo,https://x.com/NyakwarMbogo
Eaglestooth,@Eaglestooth,@KenyaPower_Care are your systems down. Trying to buy tokens but i cant.,20-Jun,,,,https://x.com/Eaglestooth,https://x.com/Eaglestooth
Joy,@warukirawanderi,"@KenyaPower_Care reply to my dm, i have not received my tokens",20-Jun,,,1,https://x.com/warukirawanderi,https://x.com/warukirawanderi
hãsān,@AbdallahPhD3,@KenyaPower_Care I can't buy tokens what's happening?,20-Jun,,,1,https://x.com/AbdallahPhD3,https://x.com/AbdallahPhD3
kevo luke,@kevoluke,@KenyaPower_Care is there a problem with your token system? Trying to buy tokens but i’m getting an error,20-Jun,1,2,,https://x.com/kevoluke,https://x.com/kevoluke
isaac magu,@isaacmagu1,"Hello, I am unable to purchase tokens via mpesa. What could be the issue.... sending a failed text indicating the service provider is experiencing technical problems.",20-Jun,,,2,https://x.com/isaacmagu1,https://x.com/isaacmagu1
Kassim mwalimu,@mwalimu_kassim,Can't receive my tokens account number 14467601283,20-Jun,,,,https://x.com/mwalimu_kassim,https://x.com/mwalimu_kassim
@Patpatrick,@Patpatrick,"@KenyaPower_Care  @KenyaPower 
Send tokens
Mtr number 25700701821",20-Jun,,,2,https://x.com/pattoreeny,https://x.com/pattoreeny
Kobado Beatrix,@KobadoBeat25128,@KenyaPower_Care  please send my tokens  metre no 45077251705,20-Jun,,,2,https://x.com/KobadoBeat25128,https://x.com/KobadoBeat25128
Kobado Beatrix,@KobadoBeat25128,@KenyaPower_Care  please send me tokens here I'm in black out.metre no 45077251705.,20-Jun,,,1,https://x.com/KobadoBeat25128,https://x.com/KobadoBeat25128
GEORGE 'Boateng' OTIENO,@ItsGeorge254,@KenyaPower_Care  i have literally begged you to give me the supposed code to update my token meter 371 9434609 mpaka leo hii hamjibu!.What kind of service delivery is this jameni?,20-Jun,,,,https://x.com/ItsGeorge254,https://x.com/ItsGeorge254
Kassim mwalimu,@mwalimu_kassim,Assist with my tokens I can't get the message meter no . 14467601283,20-Jun,,,1,https://x.com/mwalimu_kassim,https://x.com/mwalimu_kassim
Ann,@Ann_Khimm,Can't buy tokens any issue with the system,20-Jun,,,1,https://x.com/Ann_Khimm,https://x.com/Ann_Khimm
Tenor_254,@254Tenor,Trying to load my tokens but keep on rejecting no mistake on the meter number 54600725425-my meter number,20-Jun,,,1,https://x.com/254Tenor,https://x.com/254Tenor
kevin wangombe,@KWangombe530,"I have not   received my token number. I am i darkness
My meter no is  14284739498",20-Jun,,,1,https://x.com/KWangombe530,https://x.com/KWangombe530
Stellar Murumba,@ThatStellar,@KenyaPower_Care SFK74391GJ Confirmed. sent to KPLC PREPAID for account 14467667482 on 20/6/24 at 5:58 PM kindly assist in getting tokens for that. Thanks!,20-Jun,,,1,https://x.com/ThatStellar,https://x.com/ThatStellar
S.I.M.O.B.K.I.Z.O,@simobkizo,"@KenyaPower_Care kwani mmeanua server zenu pia.I bought tokens an hour ago, until now.Ama your Techie pia wako na sisi huku fighting for #RejectFinamcebill2024 .
Atleast rudisheni mmoja kwa office atushughulikie.",20-Jun,1,,,https://x.com/simobkizo,https://x.com/simobkizo
NELLIE,@Nellie_mandela,@KenyaPower_Care can't get to buy tokens giza is around the corner....namna gani,20-Jun,1,,,https://x.com/Nellie_mandela,https://x.com/Nellie_mandela
London,@kariuki_london,@KenyaPower_Care Hi I bought tokens 1hr ago and I have not received kindly assist.,20-Jun,1,,,https://x.com/kariuki_london,https://x.com/kariuki_london
ROHI SHI'SUKANE,@RSHISUKANE,@KenyaPower_Care bought tokens about an hour ago but gave received them. So what new with your upgrade?,20-Jun,1,,3,https://x.com/RSHISUKANE,https://x.com/RSHISUKANE
Your_highness™,@samuel_kuxh,37168158451...Trying to load tokens help,20-Jun,2,,1,https://x.com/samuel_kuxh,https://x.com/samuel_kuxh
Martin K,@kigothomartins,"@KenyaPower_Care tokens, please  04225793662 not yet generated niko gizani",20-Jun,2,,3,https://x.com/kigothomartins,https://x.com/kigothomartins
DOCTOR DAKTARI,@jimienyongesa,@KenyaPower_Care  kindly share token no for MPESA CODE :SFK5436I1D for account no  46200833575,20-Jun,2,,2,https://x.com/jimienyongesa,https://x.com/jimienyongesa
Atarah,@Simply_atarah,Is there a problem with prepaid token been trying to buy token for the past two hours. It's saying failed . The organization is experiencing technical difficulties,20-Jun,1,,,https://x.com/Simply_atarah,https://x.com/Simply_atarah
Bold Tuesday,@bold_tuesday,@KenyaPower_Care I am unable to buy tokens for meter number 37227987627! The error message is as follows: Organization system receiving the payment experienced some technical challenges.,20-Jun,1,,1,https://x.com/bold_tuesday,https://x.com/bold_tuesday
omollo,@omolloPhel,14244737905 send token now,20-Jun,1,,,https://x.com/omolloPhel,https://x.com/omolloPhel
omollo,@omolloPhel,Please send my token i paid 30 mins ago my phone is yet to shut down,20-Jun,1,,1,https://x.com/omolloPhel,https://x.com/omolloPhel
Roz Gathoni,@RozGathoni,I can’t buy token,20-Jun,1,,1,https://x.com/RozGathoni,https://x.com/RozGathoni
Wahito Ndugu,@WahitoNdugu,"@KenyaPower_Care please share token number for meter number 37165130529

SFK6402W4O Confirmed. Ksh250.00 sent to KPLC PREPAID for account 37165130529 on 20/6/24 at 5:38 PM",20-Jun,3,1,,https://x.com/WahitoNdugu,https://x.com/WahitoNdugu
Ctip,@Manerals,"Hi, I've been asking for your assistance on the issue of the meter rejecting the tokens the whole day",20-Jun,,,,https://x.com/Manerals,https://x.com/Manerals
Kenyan,@ngothojmuthoni,@KenyaPower_Care please send tokens for account 14106388417,20-Jun,,,1,https://x.com/ngothojmuthoni,https://x.com/ngothojmuthoni
Randy,@Exceptionistsk,"Transaction failing, need to buy tokens

Meter number :37208266033",20-Jun,,,,https://x.com/Exceptionistsk,https://x.com/Exceptionistsk
Vicky Michelle,@vmichelleogu,My meter number is 14234607324 and can't even purchase tokens it says you have technical issues. Is there a problem.,20-Jun,,,,https://x.com/vmichelleogu,https://x.com/vmichelleogu
Twinshome bnb,@jeffmainamwangi,"@KenyaPower_Care 
37228308625 I can't be able to buy tokens for these account number",20-Jun,,,1,https://x.com/jeffmainamwangi,https://x.com/jeffmainamwangi
Stormy Weather,@StormyW91362650,@KenyaPower_Care Is your system down? Trying to buy tokens via prepaid paybill but telling me that's you're experiencing technical challenges.,20-Jun,,,2,https://x.com/StormyW91362650,https://x.com/StormyW91362650
Vicky Michelle,@vmichelleogu,Are you having technical issues of getting tokens on our end. Trying to buy but says failed,20-Jun,,,,https://x.com/vmichelleogu,https://x.com/vmichelleogu
Khamuye,@juliannekhamuye,"Transaction failed, M-PESA cannot complete payment of Ksh1,000.00 to KPLC PREPAID. The Organization's system receiving the payment experienced some technical challenges, try again later.

Can't buy tokens.
Kindly assist",20-Jun,,,,https://x.com/juliannekhamuye,https://x.com/juliannekhamuye
Mark Mbui,@mark_mbui,"@KenyaPower_Care Why isn't the token I have revieced not working ,plus this code to update our meters hasn't been sent since your announcement",20-Jun,,,2,https://x.com/mark_mbui,https://x.com/mark_mbui
cushite,@waarsh,"@KenyaPower_Care some of us are in business, you are not giving us tokens and when you do, the machines are rejecting those digits. Bure kabisa",20-Jun,,,3,https://x.com/waarsh,https://x.com/waarsh
𝕸𝖘.𝕸𝖚𝖙𝖎𝖓𝖉𝖆 - Indomitable,@gillianmutheu88,@KenyaPower_Care please share tokens for 22213307097,20-Jun,,,2,https://x.com/gillianmutheu88,https://x.com/gillianmutheu88
Amos Onchari,@onchamos,@KenyaPower_Care I have not received tokens for meter number 04217718891. Kindly assist,20-Jun,,,1,https://x.com/onchamos,https://x.com/onchamos
Land Lord,@Jomba_16,"Bought tokens but they are yet to come 

22213123619",20-Jun,,,1,https://x.com/Jomba_16,https://x.com/Jomba_16
John Mbugua Njoroge,@JohnMbugua96431,I have recharged my tokens but I haven't received them. Mtr no. 54405190791,20-Jun,,,2,https://x.com/JohnMbugua96431,https://x.com/JohnMbugua96431
osanojunior,@Osano_junior,@KenyaPower_Care Send back the tokens. We are already tired as a people. The self service portal is off. *977# is also charging an extra 10 shillings to get the token purchased. Why are you like this?,20-Jun,,,2,https://x.com/Osano_junior,https://x.com/Osano_junior
Jamstack Jay,@ljayham,"Hi kindly check DM, need to retrieve stuck tokens",20-Jun,,,3,https://x.com/ljayham,https://x.com/ljayham
John Mbugua Njoroge,@JohnMbugua96431,@KenyaPower_Care I have bought tokens but I haven't received them yet. Meter number 54405190791,20-Jun,,,1,https://x.com/JohnMbugua96431,https://x.com/JohnMbugua96431
The Kennedy Identity,@KennedyIdentity,"I purchased tokens yesterday but up to today, I've not received them. What could be the issue?",20-Jun,,,2,https://x.com/KennedyIdentity,https://x.com/KennedyIdentity
elias owinyo,@OwinyoElias,Paid for token. Meter number 37168578054,20-Jun,,,1,https://x.com/OwinyoElias,https://x.com/OwinyoElias
Mazdak Newton,@NewtonMazdak,"Help urgently needed. I cant pay for my token   error- Transaction failed. The format of your account number is incorrect. Please check and try again with the correct format of your account number. from dialling 000
account no. is  37187305943",20-Jun,1,,1,https://x.com/NewtonMazdak,https://x.com/NewtonMazdak
Land Lord,@Jomba_16,"Bought tokens but they are yet to come 

22213123619",20-Jun,,,1,https://x.com/Jomba_16,https://x.com/Jomba_16
John Mbugua Njoroge,@JohnMbugua96431,I have recharged my tokens but I haven't received them. Mtr no. 54405190791,20-Jun,,,2,https://x.com/JohnMbugua96431,https://x.com/JohnMbugua96431
osanojunior,@Osano_junior,@KenyaPower_Care Send back the tokens. We are already tired as a people. The self service portal is off. *977# is also charging an extra 10 shillings to get the token purchased. Why are you like this?,20-Jun,,,2,https://x.com/Osano_junior,https://x.com/Osano_junior
Jamstack Jay,@ljayham,"Hi kindly check DM, need to retrieve stuck tokens",20-Jun,,,3,https://x.com/ljayham,https://x.com/ljayham
John Mbugua Njoroge,@JohnMbugua96431,@KenyaPower_Care I have bought tokens but I haven't received them yet. Meter number 54405190791,20-Jun,,,1,https://x.com/JohnMbugua96431,https://x.com/JohnMbugua96431
The Kennedy Identity,@KennedyIdentity,"I purchased tokens yesterday but up to today, I've not received them. What could be the issue?",20-Jun,,,2,https://x.com/KennedyIdentity,https://x.com/KennedyIdentity
elias owinyo,@OwinyoElias,Paid for token. Meter number 37168578054,20-Jun,,,1,https://x.com/OwinyoElias,https://x.com/OwinyoElias
Mazdak Newton,@NewtonMazdak,"Help urgently needed. I cant pay for my token   error- Transaction failed. The format of your account number is incorrect. Please check and try again with the correct format of your account number. from dialling 000
account no. is  37187305943",20-Jun,1,,1,https://x.com/NewtonMazdak,https://x.com/NewtonMazdak
Daniel Chibata,@DanielChibata,@KenyaPower_Care send me the tokens that I have paid. That nonsense of we acknowledge I don't want. Acknowledgement haitawaka kwangu. 0728067241,20-Jun,1,,1,https://x.com/DanielChibata,https://x.com/DanielChibata
Seventy WAN! FREEMAN!,@wangaidrayco,@KenyaPower_Care I haven't received my tokens. Acc no 37221696564.,20-Jun,,,4,https://x.com/wangaidrayco,https://x.com/wangaidrayco
Muchuku Mark,@Mchukumm,I have bought tokens and still not gotten the code. Kindly respond to my DM,20-Jun,,,1,https://x.com/Mchukumm,https://x.com/Mchukumm
Darz Mayne,@darzmayneytn,Still awaiting my token from yesterday please help,20-Jun,,,,https://x.com/darzmayneytn,https://x.com/darzmayneytn
Marylinda Kenya,@MarylindaK20,"@KenyaPower_Care I have bought tokens na sijapata, didn't even get Mpesa message.
Just got this, ""Dear Customer, We acknowledge receipt of your request for a token,kindly be Patient as we process your token. Thank you""
Meter number - 37228726867",20-Jun,,,,https://x.com/MarylindaK20,https://x.com/MarylindaK20
Vionna,@Kurlycheeks,@KenyaPower_Care trying to buy tokens but it’s refusing and already deducted money.. please send me the tokens,20-Jun,3,,1,https://x.com/Kurlycheeks,https://x.com/Kurlycheeks
Maxwell Maina,@maxwelVII,"@KenyaPower_Care SFK23YR8F0 Confirmed. Ksh500.00 sent to KPLC PREPAID for account 37169744663 

No token received",20-Jun,,,1,https://x.com/maxwelVII,https://x.com/maxwelVII
Modern Man,@KanairoOf,"@KenyaPower_Care 
Sasa hizi ni Gani tena?

Dear Customer, We acknowledge receipt of your request for a token,kindly be Patient as we process your token. Thank you",20-Jun,,,,https://x.com/KanairoOf,https://x.com/KanairoOf
stephen materi,@stephenmateri,@KenyaPower_Care I am unable to purchase tokens via Mpesa. Any issues on your end and what's the resolve?,20-Jun,,,,https://x.com/stephenmateri,https://x.com/stephenmateri
Nyakinyua,@nyaks4,@KenyaPower_Care kindly advice in meter rejecting tokens meter no:54400453137,20-Jun,,,1,https://x.com/nyaks4,https://x.com/nyaks4
Vicky Michelle,@vmichelleogu,Hello. Am trying to buy tokens but it says failed. Assist meter no. 14234607324,20-Jun,,,1,https://x.com/vmichelleogu,https://x.com/vmichelleogu
Kweku The Hustler,@wamuyu_moses,Hi am also experiencing delay on tokens meter no 92106086181 pls help,20-Jun,,,2,https://x.com/wamuyu_moses,https://x.com/wamuyu_moses
Amos Keter ®,@Thee_Acerke,I have paid for tokens but I'm not getting the Tokens number  for account 54601144816,20-Jun,,,2,https://x.com/Thee_Acerke,https://x.com/Thee_Acerke
rachelmoige,@MoigeRachel,@KenyaPower_Care  kindly help me with my token numbers. Meter number is 54607955314 and my phone number is +254 758 028189,20-Jun,,,,https://x.com/MoigeRachel,https://x.com/MoigeRachel
Nessar Mbui,@Nessarmbui005,Your purchase of 32 units for 1000.00 KES was successful. Your KPLC token number is 0218-2733-8571-1228-6967 for meter number 37173195969 on 19/06/24 at 22:46 EAT.,20-Jun,3,3,1,https://x.com/Nessarmbui005,https://x.com/Nessarmbui005
Nessar Mbui,@Nessarmbui005,"Meter 371731995969, we don't have the codes to update and can't load tokens",20-Jun,,,2,https://x.com/Nessarmbui005,https://x.com/Nessarmbui005
Kennedy Otieno,@Kennedy39449900,"Hi, I bought token of ksh100 through mpesa on 17th of this month but I did not receive it, mpesa reference number SFH1S50DDN, kindly assist.",20-Jun,,,2,https://x.com/Kennedy39449900,https://x.com/Kennedy39449900
Denis Osanya,@denisosanya,"Kindly check meter number 14104167318, made payment via M-Pesa on Saturday and Tuesday June 16 and 17 but haven’t received token yet @KenyaPower @Safaricom_Care @reje",20-Jun,,,1,https://x.com/denisosanya,https://x.com/denisosanya
Solomon Manoti,@Solomon3274,"I paid for tokens Jana sijapata Ile code ya tokens
SFJ81F4IP0 Confirmed. Ksh180.00 sent to KPLC PREPAID for account 14251754868 on 19/6/24 at 8:56 PM New M-PESA balance is Ksh0.00. Transaction cost, Ksh5.00.Amount you can transact within the day is 497,900.00.",20-Jun,,,1,https://x.com/Solomon3274,https://x.com/Solomon3274
Nyakinyua,@nyaks4,@KenyaPower_Care Hello I need help my token is not loading is there an issue?,20-Jun,,,1,https://x.com/nyaks4,https://x.com/nyaks4
chare mimo,@chare_mimo,@KenyaPower_Care my meter box has lost network and I've been trying to load token from Sunday with no success kindly assist meter number is 54403611624,20-Jun,,,2,https://x.com/chare_mimo,https://x.com/chare_mimo
chare mimo,@chare_mimo,@KenyaPower_Care I have no lights since Sunday I've been trying to load token but it keeps on been rejected... kindly assist meter number is 54403611624,20-Jun,,,3,https://x.com/chare_mimo,https://x.com/chare_mimo
lenard bilabili,@LenardBila6471,bought tokens until now no response meter number 37176080812,20-Jun,,,,https://x.com/LenardBila6471,https://x.com/LenardBila6471
Mbaro Thuku,@sonachem,"Good evening,  my meter  141701400--has rejected token purchased today, I haven't received update code , please advise",20-Jun,,,3,https://x.com/sonachem,https://x.com/sonachem
,@JoustineNatala,"@KenyaPower_Care 
I am yet to receive token I bought for mtr no. 37267322156",20-Jun,,,4,https://x.com/JoustineNatala,https://x.com/JoustineNatala
Roy Mudibo,@roymudibo,"I have been a very frustrated person for the last 3 days due to your current software 'upgrading' and not getting any solution from your staff despite calling over 5 times! When I key in the token number after the upgrade, it doesn't load. I keep getting an error EEEEE 13. HELP!",20-Jun,1,,5,https://x.com/roymudibo,https://x.com/roymudibo
