Author,Handle,Post,Date,Likes,Reposts,Comments,Post Link,Profile Link
Eric Samuel,@samuel31_eric,"@KenyaPower_Care, this man claims to be working in your nyamira branch office and conning people, yesterday he sent me a bill and which was right frm a kplc office.. On this numbers 0717414558,0718778434.under the names, Samuel Onyango. Pliz act",15-Jun,,,,,
Dorcas Wanjiru,@shishdorcas,Hello this accounts number  37168747832 has excessive billing on tokens.I've visited ur kiambu branch they sent technicians who never solve or have a solution to my problem...my monthly bill is over the roof for 1bedroom with this economy... I am almost helpless. Kindly sort,12-Jun,,,2,,
Natasha Luciana,@lulu_smalls,@KenyaPower_Care @KenyaPower my power is disconnected and I do not have any pending bills. My reference number is 9651978 can someone respond?,12-Jun,,,,,
km2018,@km20187,I got a quote of almost double that. It doesnt make sense you u 2 pay 4 poles 2 bring electricity 2 ur hse & close to ur neighbours who wont ve 2 spend ths same amt u spent with no posiibility of getting a rebate.I wish they would tell u 2 net off this amt with ur monthly bills,12-Jun,1,,1,,
johoumo,@josiahoumo,"Hi, what's your pay bill number?",12-Jun,,,3,,
Kimberly,@Kimberl30346106,Whats the process of paying electricity bill using mpesa pliz help,12-Jun,2,,4,,
Wangui wa Kariuki,@quingetha,We've been in the dark since yesternight. This now feels like it's a standard practice every week. And the electricity bill is even higher despite the numerous outages..,11-Jun,,,,,
Pmusyimi,@_Krunger,@KenyaPower_Care please explain to me why I'm getting 2.98units for 100/= as if I'm running a car wash business inside my house! Ama finance bill ishapitishwa uko kwenyu?,10-Jun,,,1,,
Julius Wambua,@juliuswambua_,@KenyaPower_Care is  your email bill request working? Requested two times no response.,10-Jun,,,,,
Naila Zaidi,@NailaZaidi1,Hi. Plz reduce bill of power.,10-Jun,,,1,,
UkweliUchungu!,@EbenezerKenya,@KenyaPower_Care You CANNOT triple your power bills for June and think ALL Kenyans are stupid! Go to hell!!!,9-Jun,,,,,
Vice Mwangi,@MwangiVice,"@KenyaPower_Care so today am shocked with who makes decisions in this company. Yesterday you decided to switch off electricity to 19 houses because 1 house had electric bill arrears in tassia, nairobi . Meaning the revenue generated from the 19 houses was not important or what.",7-Jun,1,1,2,,
David Njoroge,@NguiruriDavid,"@KenyaPower_Care Hi, going thru this stmnt i can see since March yvn't been considering my previous overpayments making me question your bill.....i am expecting to pay not less than 9k for the nxt reading..ama naona zangu nkt",9-Jun,,,2,,
Rimak,@CareymHryt,KPLC can you address this issue once and for all. We can't be pain fuel costs in bills and then still be paying a person to restore power each day. This is cartel business to be putting off the light so that we can pay. So this matter be taken urgent or else we blow a whistle.,9-Jun,1,,1,,
monicah thuku,@monicahthuku2,"Hello @KenyaPower_Care , please update me on your current domestic tarrifs...my bills have been  peculiarly high of late",9-Jun,,,1,,
monicah thuku,@monicahthuku2,"@KenyaPower_Care Hello , please update me on your current domestic tarrifs...my bills have been  peculiarly high  of late",9-Jun,,,,,
Ngema Kinyua,@Ngema_Kinyua,@KenyaPower_Care kindly assist with the bill to the following meter,9-Jun,,,,,
siddi,@siddi9107898527,"@KenyaPower_Care I got a bill of 34k for last month, how is this even possible in a house I used to pay 1k monthly?",8-Jun,,,2,,
Ghost,@Shaqdayungig,"Why is it like when i pay for my bill lets say for Ksh500 it gives me tokens of Ksh150 and other 350 goes to other charges,,,so am asking what are those charges",8-Jun,,,2,,
djdr turntablist,@djdrturntablist,"R2111230600317 kindly restore power to smart meter 32254544 
Bill already settled",8-Jun,1,,1,,
snr immediate,@bkmlrasi,Kplc needs to up it's game. My area has had a blackout for 2 days now and nothing is happening. Some cables were loosely done and they keep on shorting. Residents have decided to do it themselves and here you're telling us about power interruption and raising bills...,8-Jun,,,1,,
Nixon Okumu,@nixonokumu,@KenyaPower_Care totally in darkness the whole day and night as you guy's enjoy Billing unexplained bills in mlolongo phase 2. Nowdays Kenya  has become a circus  country where many are just sleeping  on job,8-Jun,,,1,,
Mercimed Supplies,@CKinyuaCK,@KenyaPower_Care you are now persecuting your customers. Even a child will tell you that walking into a commercial building and disconnecting power for everyone just because a few of the tenants have pending bills for the current month is just unethical and unprofessional.,7-Jun,,,2,,
D-Man,@Thee_Ngich,@KenyaPower_Care we were at the Kikuyu office at midday to pay the bill and the reconnection fee but no one has shown up.. kindly follow up.,9-Jun,,,4,,
Ken,@kmwanzia,@KenyaPower_Care Kindly check my bill. A/C NO. 30116289 NDIO MSINIKATIE STIMA,7-Jun,,,3,,
"kadzagamba ng,andu",@KadzagambaA,"Hallo Kenya power please assist me with confirmation bill number coz the *977# doesn't respond, nataka kujua bill yangu kwa prepaid.",7-Jun,1,,4,,
Ryser Wakori,@WakoriRyser,Been trying to get my bill account number 32262263 thru 977 in vain. Please assist,7-Jun,1,,4,,
No one,@Bill_mkenya,Wait. You didn't know?,6-Jun,1,,,,
Anthony Muhindi,@akmuhindi59,"@KenyaPower_Care hi guys. Have you gone bonkers. How much are charging per unit. 
AC:2771725
BillDate:22-05-23
CurRead:65748
PrevRead:65267
Units:481
Bill:15,414.00
PrevBal:-153.93
Pay:15,260.07
DueDate:05-06-2023",6-Jun,,,,,
Shiru,@Shiru42732191,"@KenyaPower_Care  Why do you punish customers who live in an apartment, have paid their bills, but electricity supply is disconnected for the entire apartment because of a few tenants whose bills are outstanding?? I lack words???",6-Jun,1,,2,,
Vincent Arao,@Caregiver_Arao,"The ussd code *977# and bill@kplc.co.ke are not working, being trying to check bill since last night without a reply.",5-Jun,,,,,
Vincent Arao,@Caregiver_Arao,"@KenyaPower_Care your ussd *977# and email bill@kplc.co.ke are not working, been trying to check the bill several times since last night without a reply. Kindly help",5-Jun,,,,,
BHS,@mwangi_sa,"@KenyaPower_Care @KenyaPower Is one the most mannerless and useless government run company, they will give you shitty services, will sort power outages at their own pleasure but will be unashamedly very swift to switch your power off claiming you've not paid your one month bill",6-Jun,,,1,,
fitnesswithjust.in,@just_in_fitness,"Good morning @KenyaPower_Care ,have been struggling to pay application of electricity almost 100k bill bellow.
When we try to follow up they told us that they will not go to put or connect with only one person on that place unless there will be other applicants 
So,if there",6-Jun,1,,2,,
BLCK OUT,@randyzzo,@KenyaPower_Care the current meter reading for acc 15 954573 is as attached why would you take advantage of the old in the village with inaccurate readings and wrong bill presentation especially in this period!!,6-Jun,,,1,,
Mungai Wamaitha,@HonMungai1,"@KenyaPower_Care what's up with your readings.....This account was terminated early 2022,after an applied and  processed Meter separation  at your limuru headquarters,but to this moment it has a pending bill.....work it out kindly.",6-Jun,,,1,,
Joy Ronoh,@JoyRonoh413376,Let me know bill for April and may meter no is22011217 Nickolaus kiplangat kirui,6-Jun,,,2,,
Tom O. Magak,@Omagak2,"@KenyaPower_Care  kindly get me the bill for the following account number; 23606890
Tom Magak.",5-Jun,,,2,,
Josphat Serem,@Josephatserem50,@KenyaPower_Care paid last month power but am surprised for a bill of 2k.whats happening.,5-Jun,,,2,,
Verified Account,@jayson_254,@KenyaPower_Care  please clear and update my bill 2084481,4-Jun,,,1,,
Allan Otieno,@gaotieno,@KenyaPower_Care please respond to the query I raised earlier on A/C 45180395. I need to make payment but cannot do to an erroneous bill.,4-Jun,,,1,,
simon kamau CPA,@kamau_mbugua,"When i did that, they  told me first to take a photo for my meter readings,then return the same for my billing. I havent received the bill yet. I dont know why its taking ages to calculate the bill!",3-Jun,,,,,
Alfayaz 11,@Alfayaz11,@KenyaPower_Care so this was taken from Kyuna area 2 days ago for repair and to date the residents have NO power! Seriously everyone is complaining of exorbitant bills and yet NO compensation NO power,2-Jun,,,,,
Louisa Anono,@loianono,"Hi, please update my account for the payment made for post a paid bill. 
Meter number 30269114 

RF242Q8AUS Confirmed. Ksh7,500.00 sent to KPLC for account 30269114 on 2/6/23 at 7:09 PM New M-PESA balance is. Transaction cost, Ksh40.00.Amount you can transact",2-Jun,1,,5,,
suad mohammed habib,@suad_1432,Nilikatiwa stima coz of pending bill.. Its 3th day bill has been cleared but no reconnection. Bcoz the poll is inside someones house.. Nd she's refusing to open the gate for your powerlight peaple.. I have 5 little kids including a newborn.. So i wanted to know wat r my options,2-Jun,,,1,,
Sarah Keithan,@SarahNasila,And if I want to get my current postpaid bill?,2-Jun,,,1,,
Vincent Kimani,@vincentkimani33,"I reported this inflated bill two weeks ago at Kiambu offices. No action, i met a very arrogant lady who told me to pay 30k.  Am a tenant whose monthly bill is always at 900 - 1,200 ksh  a month",1-Jun,,,2,,
Bill Okumu,@bill_okumu,@KenyaPower_Care any updates on reference number 9616512. We had plans at work now we are at stand still just seeing the day get wasted like that and it's the first day of the month.,1-Jun,,,1,,
CryptoKenya,@AbelTheKenyan,"@KenyaPower_Care why would you charge me 134,000 out of nowhere. No call, no explanation. Just a 134,000 bill and I am asked to visit your office for an explanation. I am in a 1 bedroom apartment for God's sake #44291219. How is this not theft?",1-Jun,,,1,,
Broke CEO,@wavesandstorms,@KenyaPower_Care turudishieni stima uthiru. We need to pay today's bill,31-May,,,1,,
Allan Otieno,@gaotieno,@KenyaPower_Care any update on the complaint I raised on erroneous bill for A/C 45180395,31-May,1,,2,,
Gladystheloyalgirl,@promisingglady1,Just be honest with us resident of githurai near 45 peace learners school don't we pay our bills ama what is the issue every now and then we are always in black out. We buy tokens but can't use the light always begging our neighbors help us charge our phones.,31-May,1,,1,,
Johana Ekwam,@EkwamJohana,This is the reason for extremely high bills yet we are  domestic users,31-May,,,1,,
Mluhya Online,@MluhyaOnline,"@KenyaPower_Care kindly work on my dm, its been a month and no action has been taken. Yet you keep sending bills.",31-May,2,1,2,,
Ruth Mokaya,@Quambox1,"How long does it take to rectify a single query?my account no. 23634633
Please assist the bill reading is unrealistic.
I raised the issue like a week ago, yet no feedback",31-May,,,1,,
Awili,@RichardAwili,"We want to see, ""the following are will get power consumption discount for the coming.... time!""

Bills, are domn high!!",30-May,,,,,
mwafrika,@analystbrian,"@KenyaPower_Care Does the ""balance""  include the ""unpaid bill"" ?",30-May,,,1,,
Kennedy Mutuma,@KennedyLeto,What about the unpaid bill amount of kes 1931?,30-May,,,3,,
Afroson,@TonyTony377,"AC:38888582
BillDate:29-05-23
CurRead:3133
PrevRead:3113
Units:20
Bill:531.00
PrevBal:1,137.78
Pay:1,668.78
DueDate:12-06-2023
For Details use MypowerApp... She just came back Bear a week in that house and mind you its already disconnected help me explain this please",30-May,,,1,,
Bill Adams,@BillAdams_254ke,Nothing yet,30-May,,,1,,
Bill Adams,@BillAdams_254ke,Daystar University Athi River we don't have power are scheduled for maintenance at night,29-May,,,1,,
Ruth Mokaya,@Quambox1,"Hello, my metre number is 23634633. Bill due on 6th  June is 24968. My previous balance was 3000, which was still high. I sent a complaint and until now no response. Kindly assist in addressing this issue and regularize my bill.",29-May,1,,2,,
dfre.mo,@FrediMutua,@KenyaPower_Care it's reflecting a overpayment but bill is still there. Confirm,29-May,,,1,,
Zillah Moka,@zeewmoka,Hello my metre number is 135662324. Bill due on 12 June is 1565 plus 580 from previous balance. I dont have any previous balance and last month paid before any disconnection. Kindly assist in addressing this issue and regularize my bill.,29-May,1,,3,,
Damaris Mukono,@Damariswambuim1,"@KenyaPower_Care are back with their estimate reading .. Harrasing common man who pays their bills and tax 
How does a residential unit that Consume less than 2000 a month have a bill for 84k.. @RobertAlai",29-May,1,2,1,,
Zillah Moka,@zeewmoka,Hello my metre number is 135662324. Bill due on 12 June is 1565 plus 580 from previous balance. I dont have any previous balance and last month paid before any disconnection. Kindly assist in addressing this issue and regularize my bill.,29-May,1,,3,,
Damaris Mukono,@Damariswambuim1,"@KenyaPower_Care are back with their estimate reading .. Harrasing common man who pays their bills and tax 
How does a residential unit that Consume less than 2000 a month have a bill for 84k.. @RobertAlai",29-May,1,2,1,,
Queen,@nyambura_m_,"@KenyaPower_Care . Not yet received tokens for below 
Mtr:37196117610
RES4NFZ3C6
[20230528; ;Pay Bill with OD via STK; 888880 - KPLC PREPAID;Ksh800.00]Completed",29-May,2,,3,,
Caroline Kabaria,@kabariac,@KenyaPower_Care Hi. I paid for power bill for account 23213168 via mpesa but havent received any response message and bill reads unpaid.,29-May,,,3,,
dfre.mo,@FrediMutua,"@KenyaPower_Care I paid my power bill on Saturday morning, And still my account is not updated, What gives? Account is 32822122

RER5IUGHWH Confirmed. Ksh1,200.00 sent to KPLC for account 32822122 on 27/5/23 at 7:40 AM",29-May,,,2,,
Benson njuguna,@Bennjush,"@KenyaPower_Care your ussd *977# isn't working,any other option of paying post paid bills?",29-May,1,,3,,
punditgee,@punditgee,@KenyaPower_Care I have been trying to pay an electricity bill by M-PESA for days now but can’t. Is the system not working? How else can I pay ?,29-May,3,,5,,
Mosaya,@Cyber1b1L,"Hello metre number 21819099 has an outage since 7.52am.Kindly address the issue, it's becoming more often. 
Kindly also address the issue of the bill. The bills we're receiving isn't normal but rather very abnormal,",29-May,1,,2,,
