Author,Handle,Post,Date,Likes,Reposts,Comments,Post Link,Profile Lİnk
Kibet Cor,@KibetCornelius_,All we are asking now is not even restoration of power anymore. We've lost hope of that happening all we are requesting is for you to switch off the transformer and take it away before a disaster occurs. Meter no. 20671250.,"Apr 21, 2022",,,1,https://x.com/KibetCornelius_,https://x.com/KibetCornelius_
Kibet Cor,@KibetCornelius_,Hello. We've been reporting power outage and faulty transformer for the past 2 weeks to the Eldoret office and it has fell on deaf ears. The transformer is producing dangerous sparks visible from afar and causing tremors around that vicinity.,"Apr 21, 2022",,,,https://x.com/KibetCornelius_,https://x.com/KibetCornelius_
Adhoch Denis,@AdhochDennises,"@KenyaPower and @KenyaPower_Care kindly find a way to sort this out urgently.

Power is not connecting because your team said there is a tamper code on the meter. 
Ref. No: R2110220401094
Meter No: 14272008609","Apr 15, 2022",1,,1,https://x.com/AdhochDennises,https://x.com/AdhochDennises
Samuel™,@sam_samuel254,"@KenyaPower @KenyaPower_Care It has happened again, what's the issue with electricity in this area? Power outage daily sucks bana.
Muthure area","Mar 31, 2022",,,1,https://x.com/sam_samuel254,https://x.com/sam_samuel254
allan abuta,@AbutaAllan,"@KenyaPower @KenyaPower_Care .
I stay at acacia area kangundo rd ruai area. Ive not had power since saturday 26-03-22 morning. Whats the issue? and when will this area have power back?","Mar 29, 2022",,,2,https://x.com/AbutaAllan,https://x.com/AbutaAllan
Ngachira Eric,@Ngachira,E21482021050116 Paid for power connection since June 2021 till today no power 9months down the line KPLC TALA Branch,"Mar 28, 2022",1,,,https://x.com/Ngachira,https://x.com/Ngachira
George,@king_jorges,@KenyaPower what's happening in Malindi we experiencing power outages from yesterday.,"Apr 20, 2022",,,,https://x.com/king_jorges,https://x.com/king_jorges
Adhoch Denis,@AdhochDennises,"@KenyaPower and @KenyaPower_Care kindly find a way to sort this out urgently.

Power is not connecting because your team said there is a tamper code on the meter. 
Ref. No: R2110220401094
Meter No: 14272008609","Apr 15, 2022",1,,1,https://x.com/AdhochDennises,https://x.com/AdhochDennises
Samuel™,@sam_samuel254,"@KenyaPower @KenyaPower_Care It has happened again, what's the issue with electricity in this area? Power outage daily sucks bana.
Muthure area","Mar 31, 2022",,,1,https://x.com/sam_samuel254,https://x.com/sam_samuel254
allan abuta,@AbutaAllan,"@KenyaPower @KenyaPower_Care .
I stay at acacia area kangundo rd ruai area. Ive not had power since saturday 26-03-22 morning. Whats the issue? and when will this area have power back?","Mar 29, 2022",,,2,https://x.com/AbutaAllan,https://x.com/AbutaAllan
Ngachira Eric,@Ngachira,E21482021050116 Paid for power connection since June 2021 till today no power 9months down the line KPLC TALA Branch,"Mar 28, 2022",1,,,https://x.com/Ngachira,https://x.com/Ngachira
George,@king_jorges,@KenyaPower what's happening in Malindi we experiencing power outages from yesterday.,"Apr 20, 2022",,,,https://x.com/king_jorges,https://x.com/king_jorges
George,@king_jorges,@KenyaPower no power in Malindi what's happening?,"Apr 18, 2022",,,,https://x.com/king_jorges,https://x.com/king_jorges
RickDennis Kamande,@rickdennisk,@KenyaPower a day without power? and yet the bills are never later. the most useless company i ever came across,"Apr 18, 2022",,,,https://x.com/rickdennisk,https://x.com/rickdennisk
Collins_ke,@AmCollo_,"No power in vet ngong area
37152586519
Since yesterday 1200hrs","Apr 20, 2022",,,1,https://x.com/AmCollo_,https://x.com/AmCollo_
Jacob Juma,@iviivi14,@KenyaPower 2 days with flickering Dim power. 2 days!!. Hata msirudishe. Kaeni nayo,"Apr 28, 2022",,,,https://x.com/iviivi14,https://x.com/iviivi14
Sharon,@NyawiraJedidah,"@KenyaPower power outage in South  B, kindly sort,","Apr 14, 2022",,,,https://x.com/NyawiraJedidah,https://x.com/NyawiraJedidah
Ali Mwachuo,@alimwachuo,@KenyaPower @KenyaPower_Care  there is no electricity in kwale town Jeza-B area for more than a week. Your Ukunda station when called say they see nothing wrong in there system yet a whole village has no power almost two weeks. Poor services from your incompetent team in Ukunda,"Apr 17, 2022",,,1,https://x.com/alimwachuo,https://x.com/alimwachuo
Sack of cool vibes,@79patrickm,@KenyaPower @KenyaPower_Care No power in Nyahururu. What's the issue?,"Apr 10, 2022",,,,https://x.com/79patrickm,https://x.com/79patrickm
Abbie,@abigaillinda_al,"@KenyaPower @KenyaPower_Care Kindly restore power at Mihango, Maono prayer centre area Metre number 54402896135 We have along weekend it would be nice if you restore asap.","Apr 29, 2022",,,1,https://x.com/abigaillinda_al,https://x.com/abigaillinda_al
daytech,@davidmuregi,We have no power in Karuri-Banana?,"Mar 15, 2022",,,,https://x.com/davidmuregi,https://x.com/davidmuregi
Sammi wa Githurai,@Sammy_2470,@KenyaPower @KenyaPower_Care #Pawasawa power post fallen. A risk to motorists and pedestrians along Manguu Kiuu road. Just after Kimbo police station entrance.,"Mar 10, 2022",,,1,https://x.com/Sammy_2470,https://x.com/Sammy_2470
gacheru muriithi,@gashcash,"my a/c 54402194184 then you Kenya Poorest Lighters Cons yesterday gave ref 7833817 so which citizens anywhere apart from banana and hongo republic of Kenya can go without power for more than 24 hours? Kabogo
Assmio
Flossin Mauwano
Kibaki
Tim Wanyonyi","Mar 14, 2022",1,,2,https://x.com/gashcash,https://x.com/gashcash
Nomad,@tee_kilel,@KenyaPower @KenyaPower_Care unscheduled power outage A/c 04211631447. Kindly expedite restoration!,"Feb 24, 2022",,,2,https://x.com/tee_kilel,https://x.com/tee_kilel
masheti vin,@masheti_vincent,@KenyaPower  @KenyaPower_Care  when   have you decided our suffering to end....or we should leave you monopoly alone ...since yesterday no power... affected meter number is 48204523,"Feb 25, 2022",,,1,https://x.com/masheti_vincent,https://x.com/masheti_vincent
steve,@vostiz,@KenyaPower I am a disappointed customer I had launch a case about a faulty meter box under case no. R2211211100771 which has not been concluded since 28 Nov 2021 my tenants are in darkness coz you have disconnected power I need helping so sad indeed,"Mar 25, 2022",,,,https://x.com/vostiz,https://x.com/vostiz
Jid,@jidraff_muchemi,"@KenyaPower @KenyaPower No power at kahawa west between bima road and kamae road 14240976655
This is happening everyday","Mar 17, 2022",,,,https://x.com/jidraff_muchemi,https://x.com/jidraff_muchemi
Njoroge Mwangi Muteti,@Njoroge09935663,@KenyaPower can someone pls explain what's wrong with Ndarugu feeder?we rarely have power.,"Mar 22, 2022",,,,https://x.com/Njoroge09935663,https://x.com/Njoroge09935663
𝗠𝘄𝗮𝗹𝗶𝗺𝘂 𝗞𝗲𝗹𝘃𝗶𝗻,@mwalimu_kelvino,"We have  power shortage for a week now. 
I wonder what is happening? For a week? Surely? 
Location: Kenyatta road, opposite Juja City Mall.","Mar 1, 2022",,,,https://x.com/mwalimu_kelvino,https://x.com/mwalimu_kelvino
Edgar Kimutai,@kiparpar,@KenyaPower power outage for meter number 54400262884 kindly assist,"Mar 9, 2022",,,,https://x.com/kiparpar,https://x.com/kiparpar
Invictus Maneo,@Donlamaciv,@kenyapower @KenyaPower_Care @KenyaPowerCare3 no power at Ndhiwa Law Courts in Homabay County. We are stuck. People need to be served. @Kenyajudiciary kindly favour us with a generator too.,"Mar 7, 2022",,,2,https://x.com/Donlamaciv,https://x.com/Donlamaciv
Ruikiru,@Moffatmwai,Nlireport juzi transformer yenyu inachomeka it took your company more than 24 hrs to respond kama hio kidogo mlishindwa hii kubwa mtaweza aje...also Kenya power has been vandalizing our lives whose responsible?,"Mar 21, 2022",,,,https://x.com/Moffatmwai,https://x.com/Moffatmwai
𝗠𝘄𝗮𝗹𝗶𝗺𝘂 𝗞𝗲𝗹𝘃𝗶𝗻,@mwalimu_kelvino,"We have  power shortage for a week now. 
I wonder what is happening? For a week? Surely? 
Location: Kenyatta road, opposite Juja City Mall.","Mar 1, 2022",1,,,https://x.com/mwalimu_kelvino,https://x.com/mwalimu_kelvino
Njoroge Mwangi Muteti,@Njoroge09935663,@KenyaPower can someone pls explain what's wrong with Ndarugu feeder?we rarely have power.,"Mar 22, 2022",,,,https://x.com/Njoroge09935663,https://x.com/Njoroge09935663
𝗠𝘄𝗮𝗹𝗶𝗺𝘂 𝗞𝗲𝗹𝘃𝗶𝗻,@mwalimu_kelvino,"We have  power shortage for a week now. 
I wonder what is happening? For a week? Surely? 
Location: Kenyatta road, opposite Juja City Mall.","Mar 1, 2022",,,,https://x.com/mwalimu_kelvino,https://x.com/mwalimu_kelvino
Edgar Kimutai,@kiparpar,@KenyaPower power outage for meter number 54400262884 kindly assist,"Mar 9, 2022",,,,https://x.com/kiparpar,https://x.com/kiparpar
Invictus Maneo,@Donlamaciv,@kenyapower @KenyaPower_Care @KenyaPowerCare3 no power at Ndhiwa Law Courts in Homabay County. We are stuck. People need to be served. @Kenyajudiciary kindly favour us with a generator too.,"Mar 7, 2022",,,2,https://x.com/Donlamaciv,https://x.com/Donlamaciv
Ruikiru,@Moffatmwai,Nlireport juzi transformer yenyu inachomeka it took your company more than 24 hrs to respond kama hio kidogo mlishindwa hii kubwa mtaweza aje...also Kenya power has been vandalizing our lives whose responsible?,"Mar 21, 2022",,,,https://x.com/Moffatmwai,https://x.com/Moffatmwai
𝗠𝘄𝗮𝗹𝗶𝗺𝘂 𝗞𝗲𝗹𝘃𝗶𝗻,@mwalimu_kelvino,"We have  power shortage for a week now. 
I wonder what is happening? For a week? Surely? 
Location: Kenyatta road, opposite Juja City Mall.","Mar 1, 2022",1,,,https://x.com/mwalimu_kelvino,https://x.com/mwalimu_kelvino
CORRUPTION_KE,@shibwec,"@KenyaPower @KenyaPower_Care what's happening with power in nguvuli area of malava? Actually it's been two weeks, and the don't care attitude from your people in kakamega and your main office is shocking","Mar 16, 2022",1,,1,https://x.com/shibwec,https://x.com/shibwec
Kevin Barron,@kevinbarron07,@KenyaPower hi we have had no power since midday Muthangari Gardens please,"Mar 27, 2022",,1,,https://x.com/kevinbarron07,https://x.com/kevinbarron07
james gathogo,@jamesgathogo5,@KenyaPower @KenyaPower_Care     Power blackout@hamza makadara kwa chief area,"Feb 28, 2022",,,1,https://x.com/jamesgathogo5,https://x.com/jamesgathogo5
Erica Opondo,@EricaOpondo,It is now a week without power. Why are you taking this long to repair the transformer? I think we are both loosing here tengenezeni stima.,"Mar 18, 2022",,1,1,https://x.com/EricaOpondo,https://x.com/EricaOpondo
Gathoni Ngure,@NgathoniR,"@KenyaPower meter number24811026 honey pot road , no Power kindly assist","Mar 13, 2022",,,,https://x.com/NgathoniR,https://x.com/NgathoniR
CORRUPTION_KE,@shibwec,"@KenyaPower @KenyaPower it's been weeks since power went off in nguvuli area of malava, what's happening????? What kind of incompetence is this ????","Mar 14, 2022",,,,https://x.com/shibwec,https://x.com/shibwec
Mwende Muema,@mwende730,"@KenyaPower no power in nyali, twiga road, its hectic with a sick child","Mar 13, 2022",,,,https://x.com/mwende730,https://x.com/mwende730
Murray E Thee®,@chris_kirubae,@KenyaPower Oya watu wa power lakini si wa power mbona hakuna stima Mikindani estate in Mombasa,"Feb 8, 2022",,,,https://x.com/chris_kirubae,https://x.com/chris_kirubae
gacheru muriithi,@gashcash,a/c 54402194184 we've had no power since jana 8pm... I know you people are negligent and lazy so ebu suprise us leo,"Jan 25, 2022",,,1,https://x.com/gashcash,https://x.com/gashcash
Riz Khan,@rizkhan087,@KenyaPower @KenyaPower_Care no power in some areas in malindi..called customer care and she told me that there was power rationing..asked her to elaborate what she meant by that and she got totally clueless..is that something new we need to know?,"Feb 16, 2022",,,1,https://x.com/rizkhan087,https://x.com/rizkhan087
Dominico,@DmoffaMutonga,@KenyaPower @KenyaPower_Care Valley View estate Mulolongo no power,"Jan 26, 2022",1,,1,https://x.com/DmoffaMutonga,https://x.com/DmoffaMutonga
Ani,@_FreeSpiritSoul,@KenyaPower why is there no power in the estates along Wanyee Road? Suna Estate to be specific?,"Feb 15, 2022",,,,https://x.com/_FreeSpiritSoul,https://x.com/_FreeSpiritSoul
walter machio,@waltermachio,@KenyaPower @KenyaPower_Care  been three days since Friday with No power Lower Finance Mwihoko 46 area @_MonicaJuma,"Feb 20, 2022",,,1,https://x.com/waltermachio,https://x.com/waltermachio
Stanslaus Semele,@stanslaussemele,"No power in Kakamega since yesterday evening, what's the issue Bana?
14228917754","Feb 12, 2022",,,,https://x.com/stanslaussemele,https://x.com/stanslaussemele
Marwada,@marwadaDevoid,@KenyaPower seriously no power in Miritini estate mombasa,"Feb 15, 2022",,,1,https://x.com/marwadaDevoid,https://x.com/marwadaDevoid
Gershmer Charles,@GershmerC,"@KenyaPower Dear Kenya Power Care,

If at all I am buying tokens either using my phone,why not credit my meter account automatically?Same way we deposit cash on M-pesa and we have the balance credited there and then.Why send me TWENTY digits to go feed my metre?Upgrade!!!","Feb 17, 2022",,,1,https://x.com/GershmerC,https://x.com/GershmerC
Lord Dave,@DaveKengabi,@KenyaPower @KenyaPower_Care this is the 4th month with a power outage around Geeta Primary School in Bomachoge Borabu Constituency Kisii County. Please solve the problem coz we are Kenyans who pay taxes and deserve better.,"Feb 8, 2022",36,28,2,https://x.com/DaveKengabi,https://x.com/DaveKengabi
Akikic Nguni,@Akikic,@KenyaPower you have switched off power in the whole of kamakis 5hrs before the scheduled time!!! Like surely!!!!,"Feb 17, 2022",,,,https://x.com/Akikic,https://x.com/Akikic
theCZar,@kheller_ke,Power blackout for the last two days in uthiru 87 @kenyapower please assist,"Jan 22, 2022",,,,https://x.com/kheller_ke,https://x.com/kheller_ke
no longer @ ease,@ngatuni_douglas,"@KenyaPower hi one of main supply line burned out yesterday and and is just hanging on the road. This is causing unstable power in the neighborhood. Kindly attend to it with some urgency. Mlolongo
54600244641","Feb 18, 2022",,,1,https://x.com/ngatuni_douglas,https://x.com/ngatuni_douglas
Nyarboro,@Nyarboro1,@KenyaPower _care what is wrong with you guys; power cuts every hour since yesterday! Honeysuckle E/South.,"Feb 18, 2022",,,,https://x.com/Nyarboro1,https://x.com/Nyarboro1
Willy,@mwilliam18,"@KenyaPower We have no power in mbotela since yesterday please help, account number 61779486.
@KenyaPower_Care","Feb 15, 2022",,,1,https://x.com/mwilliam18,https://x.com/mwilliam18
Officialfoxfredito,@Officialfoxfred,Wasn't the power supposed to be back by 5:00pm we still have no power here at Buruburu,"Jan 26, 2022",1,,1,https://x.com/Officialfoxfred,https://x.com/Officialfoxfred
Marwada,@marwadaDevoid,@KenyaPower seriously no power in Miritini estate mombasa,"Feb 15, 2022",,,1,https://x.com/marwadaDevoid,https://x.com/marwadaDevoid
Gershmer Charles,@GershmerC,"@KenyaPower Dear Kenya Power Care,

If at all I am buying tokens either using my phone,why not credit my meter account automatically?Same way we deposit cash on M-pesa and we have the balance credited there and then.Why send me TWENTY digits to go feed my metre?Upgrade!!!","Feb 17, 2022",,,1,https://x.com/GershmerC,https://x.com/GershmerC
Lord Dave,@DaveKengabi,@KenyaPower @KenyaPower_Care this is the 4th month with a power outage around Geeta Primary School in Bomachoge Borabu Constituency Kisii County. Please solve the problem coz we are Kenyans who pay taxes and deserve better.,"Feb 8, 2022",36,28,2,https://x.com/DaveKengabi,https://x.com/DaveKengabi
Akikic Nguni,@Akikic,@KenyaPower you have switched off power in the whole of kamakis 5hrs before the scheduled time!!! Like surely!!!!,"Feb 17, 2022",,,,https://x.com/Akikic,https://x.com/Akikic
theCZar,@kheller_ke,Power blackout for the last two days in uthiru 87 @kenyapower please assist,"Jan 22, 2022",,,,https://x.com/kheller_ke,https://x.com/kheller_ke
no longer @ ease,@ngatuni_douglas,"@KenyaPower hi one of main supply line burned out yesterday and and is just hanging on the road. This is causing unstable power in the neighborhood. Kindly attend to it with some urgency. Mlolongo
54600244641","Feb 18, 2022",,,1,https://x.com/ngatuni_douglas,https://x.com/ngatuni_douglas
